user_id,person,current_age,retirement_age,birth_year,birth_month,gender,city,state,zipcode,per_capita_income_zipcode,yearly_income_person,total_debt,fico_score
1085,Erika El-Mafouk,71,64,1948,3,Female,Littleton,CO,80122,31024.0,67186.0,29682.0,692
1086,Morgan Gao,47,67,1972,7,Male,Johnstown,OH,43031,22934.0,46763.0,65106.0,696
1087,Ayden Kelley,62,70,1958,2,Male,Mission,TX,78572,14275.0,29110.0,23504.0,699
1088,Isaias Abe,90,62,1929,10,Male,Vineland,NJ,8360,17685.0,41831.0,1100.0,615
1089,Kylie Mitchell,42,65,1978,1,Female,Reading,PA,19607,24089.0,49117.0,42380.0,769
1090,Mallory Morgan,69,70,1950,4,Female,Middleton,WI,53562,33808.0,68930.0,72619.0,768
1091,Raelynn Williams,68,58,1952,1,Female,Little River,SC,29566,13907.0,20334.0,9544.0,684
1092,Freya Garcia,43,61,1976,7,Female,Buffalo,NY,14211,12220.0,24917.0,36101.0,693
1093,Nicole Ajami,39,67,1980,12,Female,South Beloit,IL,61080,21749.0,44344.0,82822.0,744
1094,Courtney Jones,38,68,1982,1,Female,Ava,IL,62907,16825.0,34311.0,61776.0,705
1095,Dallas Abe,57,62,1962,3,Male,Saint Albans,WV,25177,17282.0,35239.0,43270.0,726
1096,Dallas Ajami,55,66,1964,4,Male,Mokelumne Hill,CA,95245,18223.0,37147.0,0.0,703
1097,Averi Taylor,50,64,1970,2,Female,Lebanon,OR,97355,17003.0,34671.0,55643.0,786
1098,Colby Myers,57,69,1962,10,Male,Pasadena,MD,21122,30004.0,61173.0,71422.0,692
1099,Bria Ortiz,55,72,1964,9,Female,Manteca,CA,95337,23368.0,47643.0,45706.0,764
1100,Layla Kelly,60,61,1959,6,Female,Kingman,AZ,86401,17113.0,34895.0,56622.0,820
1101,Oakley Harris,64,68,1956,2,Female,Keller,TX,76248,0.0,1785.0,2892.0,732
1102,Zachariah Fernandez,98,69,1921,11,Male,Vacaville,CA,95687,26137.0,33869.0,370.0,821
1103,Giovanna Reyes,77,68,1943,1,Female,Warner Robins,GA,31088,20835.0,31066.0,20902.0,712
1104,Armani Hill,37,68,1982,5,Female,Garland,TX,75044,27057.0,55172.0,96779.0,629
1105,Carolyn Reyes,54,60,1966,2,Female,Hickman,NE,68372,23029.0,46956.0,94340.0,610
1106,Rory El-Mafouk,53,61,1966,7,Male,Scottsdale,AZ,85260,36300.0,74012.0,93119.0,681
1107,Atlas Evans,32,68,1987,3,Male,Houston,TX,77035,20055.0,40887.0,50734.0,688
1108,Legend Thomas,32,65,1987,11,Male,Milton,PA,17847,16935.0,34531.0,60156.0,703
1109,Maisie James,18,67,2001,7,Female,Howard Beach,NY,11414,26481.0,53995.0,154800.0,673
1110,Destiny Fu,68,64,1951,6,Female,Marietta,GA,30067,30747.0,63502.0,24100.0,638
1111,Romeo Fisher,51,67,1969,2,Male,Lubbock,TX,79414,16272.0,33178.0,92366.0,671
1112,Zain Ramirez,84,65,1935,4,Male,Bradenton,FL,34212,29583.0,44690.0,2249.0,733
1113,Melody Nelson,56,61,1963,3,Female,Gulfport,MS,39503,19327.0,39409.0,52076.0,599
1114,David Fu,19,63,2000,5,Male,Clearwater,FL,33755,16223.0,33080.0,55066.0,692
1115,Musa Williams,54,64,1965,8,Male,Alpharetta,GA,30005,43725.0,89152.0,162012.0,675
1116,Lydia Moore,70,70,1950,2,Female,Duluth,MN,55807,17474.0,27772.0,14408.0,788
1117,Mohamed Hall,66,65,1954,1,Male,San Martin,CA,95046,26188.0,44137.0,22392.0,626
1118,Daniella Parker,66,69,1954,2,Female,Vanceboro,NC,28586,14844.0,30265.0,36789.0,814
1119,Gary Peterson,55,69,1965,1,Male,Houston,TX,77031,18412.0,37534.0,99840.0,706
1120,Kase Chen,21,67,1998,11,Male,Winslow,AZ,86047,15864.0,32345.0,61066.0,730
1121,Adrian Rogers,38,70,1981,3,Male,Postville,IA,52162,13332.0,27183.0,58323.0,637
1122,Harlow Green,52,71,1967,8,Female,Holland,MI,49423,18877.0,38487.0,49725.0,691
1123,Melody Masvidal,69,69,1950,4,Female,Urbandale,IA,50322,26764.0,33642.0,20874.0,593
1124,Trinity Campbell,51,67,1968,12,Female,El Paso,TX,79902,16823.0,34302.0,84935.0,651
1125,Arianna Clark,31,67,1988,9,Female,Georgetown,TX,78626,20968.0,42754.0,60172.0,656
1126,Cassidy Hill,24,69,1995,4,Female,South Park,PA,15129,25037.0,51045.0,127864.0,772
1127,Jonas Baker,84,69,1935,8,Male,Gwynn Oak,MD,21207,20641.0,24055.0,0.0,733
1128,Mayson Collins,28,68,1991,12,Male,San Marcos,CA,92069,22081.0,45021.0,77559.0,689
1129,Edgar Cox,18,55,2001,5,Male,York,PA,17406,22991.0,46878.0,60121.0,578
1130,Emberly Young,82,66,1937,9,Female,East Hartford,CT,6108,20065.0,22726.0,1692.0,784
1131,Khari Sadr,49,65,1970,4,Male,Oceanside,CA,92058,16894.0,34449.0,36540.0,686
1132,Jakob Hall,36,66,1983,12,Male,Cassville,MO,65625,13895.0,28334.0,0.0,700
1133,Vanessa Anderson,31,67,1988,8,Female,Snohomish,WA,98290,28037.0,57166.0,111755.0,737
1134,Mariana Braun,59,67,1961,1,Female,Edinburgh,IN,46124,17585.0,35854.0,49101.0,850
1135,Kallie Rodriguez,39,71,1980,7,Female,Oceanside,CA,92056,22050.0,44958.0,91549.0,787
1136,Macie Macron,62,72,1958,2,Female,Jefferson,NC,28640,14218.0,28988.0,13351.0,694
1137,Casey El-Mafouk,53,65,1966,5,Male,Washington Court House,OH,43160,16544.0,33729.0,0.0,763
1138,Alfonso Carter,31,69,1988,5,Male,Fredericksburg,VA,22405,29157.0,59455.0,96224.0,557
1139,Keagan Long,18,70,2002,2,Male,Brooklyn,NY,11210,23316.0,47543.0,124177.0,667
1140,Addisyn Gomez,39,65,1980,4,Female,Woodbridge,VA,22191,26618.0,54273.0,110237.0,789
1141,Adelyn Sullivan,77,71,1942,6,Female,Carson City,NV,89706,18239.0,38692.0,8902.0,596
1142,Rene Fisher,54,69,1965,11,Male,Mckeesport,PA,15132,14663.0,29898.0,19719.0,714
1143,Tinley Chen,22,60,1998,1,Female,Holiday,FL,34691,15418.0,31443.0,52826.0,676
1144,Koda Reed,43,65,1977,2,Male,Rolla,MO,65401,17428.0,35538.0,71591.0,747
1145,Ameer Turner,43,67,1976,12,Male,El Paso,TX,79912,24608.0,50174.0,145300.0,643
1146,Anton White,24,57,1995,6,Male,Fairfax,VA,22033,42884.0,87436.0,135294.0,845
1147,Aspen Martinez,33,67,1986,11,Female,Novato,CA,94947,30335.0,61846.0,12525.0,722
1148,Makenzie Rogers,22,62,1997,7,Female,Chicago,IL,60623,11951.0,24369.0,37437.0,575
1149,Willie Farhad,26,68,1993,10,Male,Bridgeport,TX,76426,21810.0,44470.0,66413.0,721
1150,Lionel Bailey,28,65,1991,12,Male,Fort Lauderdale,FL,33312,20995.0,42806.0,49194.0,712
1151,Alina Harris,69,66,1950,12,Female,Yorba Linda,CA,92886,38948.0,99825.0,4344.0,685
1152,Kyleigh Watson,44,66,1975,5,Female,Hamilton,OH,45013,19569.0,39898.0,43630.0,682
1153,Octavia Miller,39,70,1980,12,Female,Indianapolis,IN,46237,24233.0,49412.0,42378.0,830
1154,Alfred Powell,22,68,1997,8,Male,Manchester,TN,37355,16349.0,33337.0,71679.0,712
1155,Milan Sanchez,58,57,1961,4,Female,Revere,MA,2151,20979.0,17078.0,25245.0,719
1156,Alaina Allen,28,66,1992,2,Female,Tucson,AZ,85741,21494.0,43826.0,84935.0,823
1157,Maisie Edwards,51,66,1968,10,Female,Ladera Ranch,CA,92694,47991.0,97845.0,255288.0,836
1158,Harry Ryan,56,65,1964,2,Male,Bristol,TN,37620,17795.0,36285.0,67244.0,759
1159,Kathryn Harris,31,60,1988,9,Female,Aurora,CO,80013,24849.0,50666.0,102318.0,617
1160,Marley Anwar,51,68,1968,7,Female,Minneapolis,MN,55419,40364.0,82298.0,182301.0,789
1161,Khalid Masvidal,25,71,1994,8,Male,Round Rock,TX,78681,31839.0,64917.0,102747.0,689
1162,Yamileth Taylor,26,54,1993,7,Female,Saint Petersburg,FL,33705,18100.0,36909.0,102869.0,821
1163,Trevor Jones,24,70,1995,6,Male,San Diego,CA,92122,34848.0,71054.0,106595.0,767
1164,Malaya Lee,83,66,1936,9,Female,Gonzales,LA,70737,24703.0,16620.0,1140.0,804
1165,Rowan Richardson,45,66,1974,12,Female,Whittier,CA,90603,27973.0,57027.0,21798.0,709
1166,Vicente Sanders,18,71,2001,10,Male,Omaha,NE,68107,14199.0,28950.0,61297.0,609
1167,Zaylee Butler,50,69,1969,3,Female,Alpharetta,GA,30022,0.0,1426.0,3154.0,680
1168,Quentin Rogers,55,72,1964,11,Male,Batesville,MS,38606,15354.0,31308.0,59817.0,742
1169,Wilson Morales,26,64,1993,5,Male,Palm Coast,FL,32164,14546.0,29658.0,45750.0,589
1170,Emanuel Gutierrez,48,65,1971,9,Male,Newburgh,NY,12550,22762.0,46408.0,0.0,847
1171,Myra Faraday,39,63,1980,4,Female,Glade Valley,NC,28627,11431.0,23307.0,31064.0,789
1172,Sariah Fisher,31,69,1988,3,Female,Wildersville,TN,38388,14435.0,29433.0,61260.0,693
1173,London Nguyen,27,69,1992,6,Male,Henderson,NV,89012,30025.0,61222.0,142541.0,779
1174,Camryn Morris,46,68,1973,5,Female,Panama City,FL,32405,19508.0,39770.0,72827.0,711
1175,Zoie Morgan,48,66,1971,9,Female,Reno,NV,89511,38345.0,78180.0,102759.0,740
1176,Demetrius Walker,29,67,1991,1,Male,Pierre Part,LA,70339,23208.0,47317.0,42433.0,680
1177,Michael Abe,41,58,1979,1,Male,Gooding,ID,83330,14925.0,30432.0,101847.0,624
1178,Titan Harris,39,70,1980,5,Male,Maryville,MO,64468,18226.0,37165.0,0.0,771
1179,Darwin Diaz,46,66,1973,12,Male,Barberton,OH,44203,17856.0,36405.0,31815.0,715
1180,Yousef El-Mafouk,30,61,1989,12,Male,Lanham,MD,20706,23500.0,47916.0,69567.0,612
1181,Bobby Morgan,52,67,1967,5,Male,Merrill,WI,54452,19705.0,40177.0,47012.0,698
1182,Colette Phillips,49,68,1971,2,Female,Burlington,WA,98233,19604.0,39969.0,68456.0,713
1183,Cannon Myers,44,61,1975,9,Male,Alachua,FL,32615,21979.0,44816.0,63043.0,625
1184,Niko Labelle,32,59,1988,1,Male,La Mirada,CA,90638,24845.0,50658.0,72806.0,764
1185,Jaxxon Smith,21,68,1998,8,Male,Antioch,TN,37013,20236.0,41260.0,80574.0,682
1186,Reese Morgan,54,58,1965,3,Male,Jamaica,NY,11434,20760.0,42332.0,75213.0,616
1187,Marlee Ramirez,74,67,1946,1,Female,Belleville,IL,62226,22545.0,23011.0,30510.0,721
1188,Jefferson Gomez,64,61,1955,4,Male,Morrisville,PA,19067,39495.0,87317.0,41998.0,773
1189,Liana Bailey,72,65,1947,9,Female,Colorado Springs,CO,80913,14645.0,25243.0,18006.0,730
1190,Joanna Roberts,24,70,1996,2,Female,Orange,CA,92867,28884.0,58893.0,113715.0,666
1191,Craig Roberts,24,69,1995,7,Male,Sewell,NJ,8080,31547.0,64319.0,0.0,757
1192,Conner Johnson,47,63,1972,8,Male,Mesquite,TX,75149,17810.0,36319.0,44737.0,730
1193,Charles Clark,39,66,1980,9,Male,Newport News,VA,23602,21186.0,43192.0,33517.0,739
1194,Sawyer Wright,46,58,1974,2,Male,Brandon,MS,39042,22304.0,45476.0,67636.0,506
1195,Billy Phillips,31,68,1988,8,Male,Cheyenne,WY,82001,20255.0,41297.0,34703.0,685
1196,Holland Braun,45,63,1975,1,Female,Bethlehem,CT,6751,26674.0,54384.0,69717.0,622
1197,Amina Perry,43,68,1977,2,Female,Marion Center,PA,15759,16071.0,32770.0,103262.0,641
1198,Adrianna Morales,26,66,1993,8,Female,Culver City,CA,90230,29972.0,61104.0,79486.0,721
1199,Lane Labelle,55,67,1964,9,Male,Mosinee,WI,54455,23216.0,47334.0,87775.0,701
1200,Iris Long,67,69,1952,7,Female,Philadelphia,PA,19116,21497.0,43828.0,60231.0,711
1201,Emely Bell,47,69,1972,7,Female,Reedsville,OH,45772,16618.0,33883.0,50616.0,524
1202,Van Clark,44,72,1975,9,Male,Montgomery,AL,36106,25009.0,50993.0,75783.0,675
1203,Zane Bailey,48,66,1971,9,Male,Oswego,NY,13126,20447.0,41690.0,69869.0,763
1204,June Ortiz,29,66,1991,1,Female,Schaumburg,IL,60194,26545.0,54122.0,166903.0,796
1205,Adan Howard,56,66,1963,3,Male,Greenbelt,MD,20770,26467.0,53966.0,135478.0,747
1206,Cecilia Ortiz,20,65,2000,1,Female,Telford,PA,18969,26273.0,53569.0,79540.0,623
1207,Tatum Masvidal,67,70,1952,5,Male,Chandler,AZ,85226,32056.0,65362.0,27745.0,743
1208,Donovan Diaz,58,72,1961,11,Male,Millersburg,OH,44654,13259.0,27035.0,58050.0,595
1209,Aiden Labelle,38,74,1981,6,Male,Wooster,OH,44691,18962.0,38663.0,59053.0,686
1210,Maleah Jenkins,22,65,1998,2,Female,Lakewood,CA,90715,21940.0,44740.0,103896.0,651
1211,Nova Morris,43,70,1976,9,Female,Harvey,LA,70058,19126.0,38994.0,0.0,728
1212,Aleah Torres,54,67,1965,10,Female,Dover,OH,44622,18794.0,38318.0,93284.0,748
1213,Audrey Lee,42,73,1977,11,Female,Mesquite,TX,75150,18452.0,37623.0,923.0,726
1214,Edward Cruz,32,65,1987,10,Male,San Ramon,CA,94583,0.0,2365.0,0.0,769
1215,Karina Leroux,50,65,1969,12,Female,Daly City,CA,94014,23752.0,48428.0,72566.0,654
1216,Brycen Bell,58,66,1961,11,Male,Sacramento,CA,95823,15290.0,31177.0,18859.0,689
1217,Beckham Lopez,38,69,1981,10,Male,Leakesville,MS,39451,18746.0,38223.0,30756.0,725
1218,Mckinley Young,53,64,1966,9,Female,Atlanta,GA,30312,30157.0,61490.0,116180.0,647
1219,Mercy Phillips,41,78,1978,10,Female,Alpharetta,GA,30004,45132.0,92017.0,157723.0,703
1220,Ronan Thomas,43,69,1976,12,Male,El Paso,TX,79904,12313.0,25109.0,92.0,850
1221,Fox Martinez,44,68,1975,5,Male,Saint Louis,MO,63112,19874.0,40522.0,81572.0,801
1222,Koa Thompson,46,67,1973,4,Male,Hurst,TX,76054,30913.0,63030.0,93406.0,791
1223,Braylon Cox,61,65,1958,7,Male,Shelbyville,IN,46176,18324.0,37362.0,21600.0,703
1224,Colson Nguyen,52,68,1967,7,Male,Albany,NY,12203,27005.0,55059.0,162462.0,735
1225,Frida Burns,49,67,1970,12,Female,Bothell,WA,98021,33226.0,67743.0,67132.0,752
1226,Amia Smith,33,65,1986,7,Female,Johnson City,TN,37604,20142.0,41069.0,64073.0,644
1227,Declan Wilson,34,65,1985,9,Male,Gainesville,GA,30504,15814.0,32245.0,43097.0,625
1228,Keyla White,44,68,1975,6,Female,Charleston,SC,29492,41380.0,84365.0,113529.0,796
1229,Ishaan Roman,55,65,1965,2,Male,Silver Spring,MD,20901,30794.0,62791.0,193215.0,692
1230,Cyrus Myers,31,61,1988,4,Male,Poland,ME,4274,22283.0,45433.0,91998.0,523
1231,Leandro Anderson,36,62,1984,2,Male,Lake George,NY,12845,20371.0,41537.0,128044.0,582
1232,Jefferson Jenkins,58,71,1961,10,Male,Palos Verdes Peninsula,CA,90274,58517.0,119308.0,89328.0,789
1233,Cadence Fisher,25,66,1994,10,Female,The Villages,FL,32162,8491.0,17310.0,21853.0,749
1234,Gael James,75,66,1944,9,Male,Dorchester Center,MA,2124,21695.0,41316.0,22629.0,826
1235,Santana Masvidal,52,65,1967,3,Male,Eastpointe,MI,48021,18487.0,37686.0,41173.0,739
1236,Rylan Murphy,62,69,1957,3,Female,Sterling,NE,68443,17420.0,35519.0,111115.0,744
1237,Julissa Allen,90,71,1929,10,Female,Palm Coast,FL,32137,17142.0,31805.0,614.0,755
1238,Barbara Phillips,43,58,1977,2,Female,Seabrook,TX,77586,37415.0,76288.0,120771.0,710
1239,Margaret Williams,49,67,1970,6,Female,Green Bay,WI,54302,16801.0,34255.0,36094.0,708
1240,Zackary Lewis,24,65,1996,1,Male,Creswell,OR,97426,18364.0,37443.0,0.0,745
1241,Beau Perry,51,65,1968,4,Male,Mesa,AZ,85213,25005.0,50980.0,0.0,754
1242,Alexandria Bell,70,66,1949,10,Female,Navarre,FL,32566,20045.0,29164.0,19851.0,625
1243,Noa Robinson,77,67,1942,12,Female,Lebanon,PA,17042,20983.0,30457.0,19314.0,520
1244,Winnie James,47,67,1973,1,Female,Los Angeles,CA,90062,13614.0,27763.0,59691.0,691
1245,Abram Lewis,29,60,1990,12,Male,Chula Vista,CA,91910,20102.0,40988.0,89801.0,540
1246,Zachary Myers,68,64,1951,12,Male,Clayton,NC,27520,22644.0,38637.0,30595.0,643
1247,Jonathan Adams,46,67,1973,10,Male,Somerset,NJ,8873,32610.0,66489.0,45974.0,729
1248,Roman Brooks,51,65,1968,12,Male,Raymore,MO,64083,24981.0,50936.0,88447.0,681
1249,Noemi Sullivan,41,72,1978,3,Female,Laurel,MT,59044,19625.0,40012.0,59472.0,849
1250,Keegan Perry,50,71,1969,3,Male,Alta,IA,51002,16901.0,34456.0,54634.0,752
1251,Darren Murphy,59,67,1960,8,Male,La Porte,TX,77571,26170.0,53357.0,114266.0,690
1252,Duncan Nguyen,28,65,1991,11,Male,Brooklyn,NY,11232,16985.0,34629.0,34484.0,721
1253,Angelo Gutierrez,34,71,1985,9,Male,Purcell,OK,73080,18137.0,36983.0,58895.0,768
1254,Halle Parker,49,67,1970,11,Female,South Gate,CA,90280,14528.0,29621.0,0.0,730
1255,Rowen Brooks,64,67,1955,6,Male,Clinton,MI,49236,20108.0,41002.0,97188.0,685
1256,Dennis Rodriguez,52,69,1967,7,Male,Lincolnton,GA,30817,14717.0,30011.0,84166.0,589
1257,Rylie Cooper,32,72,1987,3,Female,Rockford,IL,61107,24589.0,50137.0,90747.0,679
1258,Quinton Powell,21,66,1998,4,Male,Garland,TX,75044,27057.0,55166.0,70698.0,689
1259,Justin Ortiz,84,70,1935,5,Male,Dinuba,CA,93618,13194.0,17016.0,691.0,714
1260,Valentino Jones,22,62,1997,7,Male,Lexington,OK,73051,15966.0,32557.0,60053.0,637
1261,Cannon Johnson,47,72,1972,6,Male,Loganville,GA,30052,21556.0,43954.0,60913.0,744
1262,Raylan Morris,56,59,1964,2,Male,Indianapolis,IN,46256,31114.0,63439.0,199706.0,786
1263,Darrell Howard,73,65,1947,1,Male,Farmington,MO,63640,17707.0,34067.0,17902.0,628
1264,Owen Anwar,47,70,1972,12,Male,Lincoln,IL,62656,17510.0,35699.0,63264.0,687
1265,Roger Kelley,28,70,1991,9,Male,Westlake,OH,44145,36610.0,74644.0,204251.0,792
1266,Cataleya Reed,26,65,1993,4,Female,Jenison,MI,49428,20773.0,42348.0,6204.0,754
1267,Kiera Wood,89,69,1931,1,Female,Torrance,CA,90503,31496.0,68010.0,0.0,704
1268,Meadow Martinez,87,70,1932,8,Female,Saint Paul,MN,55123,38514.0,60652.0,0.0,688
1269,Piper Garcia,39,70,1981,1,Female,Los Angeles,CA,90022,13485.0,27494.0,44258.0,702
1270,Juan Edwards,31,67,1988,4,Male,Bakersfield,CA,93306,19023.0,38788.0,77448.0,716
1271,Maxine Torres,57,66,1962,6,Female,Saint Charles,IL,60174,33847.0,69007.0,52218.0,720
1272,Rhys Faraday,43,66,1976,4,Male,Newport,RI,2840,24194.0,49328.0,6197.0,693
1273,Maggie Faraday,65,61,1954,12,Female,Santa Barbara,CA,93109,33097.0,35404.0,30887.0,575
1274,Hadley Davis,34,65,1985,3,Female,Lakeside,CA,92040,22740.0,46361.0,69620.0,743
1275,Darrell Gomez,54,66,1965,4,Male,Gainesville,FL,32608,25767.0,52538.0,132409.0,602
1276,Amina Torres,73,65,1947,1,Female,Brooklyn,NY,11216,19652.0,31317.0,4591.0,687
1277,Lucca Thompson,28,66,1991,10,Male,Pomona,CA,91768,16025.0,32676.0,88515.0,641
1278,Jaiden Powell,33,60,1987,2,Male,Portland,OR,97213,26647.0,54333.0,103224.0,584
1279,Briggs Campbell,66,61,1953,7,Male,Lawrenceville,GA,30043,24252.0,57383.0,20725.0,799
1280,Wayne Morales,44,65,1975,3,Male,Danielsville,GA,30633,15726.0,32064.0,9833.0,709
1281,Ember Merkel,53,66,1966,5,Female,Cambridge,MD,21613,16852.0,34361.0,41375.0,643
1282,Davian Ortiz,59,54,1960,9,Male,Inglewood,CA,90302,18476.0,28245.0,13411.0,669
1283,Kason Neufelder,26,69,1993,3,Male,Rapid City,SD,57703,18816.0,38363.0,63974.0,838
1284,Kyrie Martinez,93,69,1926,9,Male,Bronx,NY,10456,12475.0,10782.0,346.0,770
1285,Winnie Ortiz,86,68,1933,7,Female,Richmond,VT,5477,26951.0,35685.0,1135.0,714
1286,Anne Cox,49,70,1971,2,Female,Naples,FL,34109,25006.0,50984.0,65126.0,616
1287,Clare Foster,48,65,1971,9,Female,Iowa City,IA,52240,23238.0,47374.0,35312.0,714
1288,Rey Lee,33,66,1986,3,Male,Cordova,TN,38016,27474.0,56018.0,100163.0,739
1289,Rylie Campbell,23,65,1996,6,Female,Spring,TX,77389,35807.0,73011.0,240352.0,794
1290,Thea Johnson,59,60,1960,6,Female,Cave City,KY,42127,13456.0,27439.0,84665.0,631
1291,Phoenix Sanders,35,69,1984,11,Female,Jacksonville,FL,32222,20710.0,42229.0,0.0,688
1292,Lillian Kelly,54,58,1965,9,Female,Gloucester,VA,23061,21040.0,42900.0,111007.0,802
1293,Frankie Allen,60,68,1959,8,Male,Wichita,KS,67204,19224.0,39191.0,43396.0,756
1294,Brennan Johnson,18,68,2001,6,Male,Mc Lean,VA,22101,62840.0,128123.0,135808.0,699
1295,Clyde Wright,68,71,1951,9,Male,Zion Grove,PA,17985,20340.0,41473.0,98151.0,724
1296,Andy Bell,76,67,1943,8,Male,Delphos,OH,45833,18287.0,37829.0,20185.0,658
1297,Daniella Robinson,21,68,1998,8,Female,Lansing,MI,48911,16954.0,34568.0,81953.0,765
1298,Adrian Perez,71,74,1948,6,Male,Springfield,OH,45506,14342.0,29243.0,30686.0,726
1299,Aaliyah Martin,43,74,1976,4,Female,Pensacola,FL,32504,22247.0,45360.0,14587.0,704
1300,Bailee Nguyen,30,67,1989,8,Female,Wenonah,NJ,8090,26193.0,53407.0,125586.0,767
1301,Dakota Martinez,21,70,1998,9,Female,Rosemead,CA,91770,16101.0,32829.0,44141.0,652
1302,Joseph Sanchez,68,68,1951,4,Male,Gretna,LA,70056,20042.0,39832.0,5377.0,785
1303,Emerson Rogers,31,68,1988,9,Female,Henrico,VA,23231,21602.0,44041.0,109159.0,680
1304,Markus Masvidal,79,68,1940,10,Male,Mentor,OH,44060,24878.0,29517.0,2470.0,690
1305,Annika Rivera,50,69,1969,4,Female,Edgerton,WI,53534,21348.0,43529.0,126175.0,797
1306,Landen Martinez,53,66,1966,5,Male,Clarksville,IN,47129,16097.0,32820.0,23004.0,740
1307,Javion Stewart,69,73,1950,11,Male,San Mateo,CA,94404,47524.0,96901.0,182809.0,701
1308,Cason Thomas,60,66,1959,11,Male,Murphys,CA,95247,16448.0,33540.0,74530.0,734
1309,Augustine Turner,26,68,1993,3,Male,Hutchinson,MN,55350,20699.0,42201.0,138469.0,682
1310,Liliana Anderson,40,69,1979,3,Female,New Bremen,OH,45869,24227.0,49396.0,39549.0,814
1311,Butch Labelle,48,66,1971,9,Male,Oakdale,LA,71463,16816.0,34287.0,77180.0,760
1312,Sylvia Thomas,39,69,1980,4,Female,Kokomo,IN,46901,16794.0,34241.0,79551.0,784
1313,Nickolas Fisher,40,67,1980,2,Male,Columbus,OH,43204,17778.0,36247.0,34079.0,712
1314,Conner Ross,63,65,1956,11,Male,Sioux Falls,SD,57110,25692.0,52380.0,8764.0,850
1315,Jamison Fernandez,18,68,2002,2,Male,Gloversville,NY,12078,17027.0,34716.0,18962.0,850
1316,Adrien Rogers,85,67,1934,12,Male,North Bend,OR,97459,16738.0,38194.0,1674.0,680
1317,Emerson Wilson,64,67,1956,1,Male,Easton,PA,18042,21005.0,42831.0,59948.0,566
1318,Jazmin Clark,80,59,1939,10,Female,Lancaster,PA,17603,19945.0,34819.0,2971.0,696
1319,Jeffery Richardson,63,71,1956,9,Male,Brooklyn,NY,11232,16985.0,34637.0,12623.0,710
1320,Savanna Peterson,50,61,1969,7,Female,Hamtramck,MI,48212,8658.0,17657.0,21899.0,614
1321,Byron Leroux,79,65,1941,2,Male,Bluffton,SC,29910,21679.0,30434.0,23883.0,740
1322,Alayna Ward,23,65,1996,4,Female,Tacoma,WA,98466,23366.0,47639.0,0.0,732
1323,Lyric Lewis,32,70,1987,12,Female,Los Angeles,CA,90023,12557.0,25603.0,26348.0,729
1324,Jaxton Adams,56,70,1963,5,Male,Kissimmee,FL,34743,13964.0,28476.0,0.0,693
1325,Reed Williams,66,68,1953,3,Male,Alamo,TX,78516,10091.0,20577.0,60152.0,825
1326,Harlan Faraday,64,67,1955,7,Male,Bowling Green,KY,42101,14839.0,30252.0,24172.0,812
1327,Ryan Anwar,47,65,1972,8,Female,Grand Junction,CO,81506,24115.0,49169.0,65994.0,747
1328,Santos Wright,92,67,1927,10,Male,Tucson,AZ,85711,17460.0,24960.0,889.0,707
1329,Giuliana Moore,44,63,1975,8,Female,Zephyrhills,FL,33540,15187.0,30967.0,61201.0,685
1330,Clay Murphy,50,64,1969,4,Male,Round Lake,IL,60073,22578.0,46039.0,79738.0,672
1331,Brooklyn Reed,50,68,1969,12,Female,Oshkosh,WI,54901,19573.0,39911.0,93823.0,625
1332,Leandro Ryan,22,69,1997,8,Male,Tyler,TX,75703,27948.0,56984.0,128684.0,680
1333,Ryan Russell,50,68,1970,2,Male,Crossville,TN,38555,13708.0,27952.0,2070.0,850
1334,Elise Howard,22,65,1997,6,Female,Fort Lauderdale,FL,33327,42160.0,85954.0,108684.0,746
1335,Regina Turner,79,64,1940,8,Female,Lakeville,MN,55044,34186.0,57824.0,31354.0,668
1336,Yareli Macron,29,68,1991,1,Female,Campbellsport,WI,53010,21579.0,43996.0,16260.0,842
1337,Shepherd James,41,66,1978,12,Male,Roseville,CA,95678,25476.0,51943.0,61722.0,794
1338,Jaziel Bailey,34,73,1985,12,Male,Memphis,TN,38117,33974.0,69270.0,97114.0,540
1339,Laurel Gao,49,65,1970,8,Female,Summerville,SC,29485,21769.0,44383.0,42369.0,707
1340,Bryan Walker,82,63,1937,3,Male,Richmond,VA,23226,43827.0,92368.0,2689.0,719
1341,Mavis Johnson,52,71,1967,11,Female,Chandler,TX,75758,17886.0,36472.0,80469.0,526
1342,Zander Moore,18,66,2001,6,Male,Northampton,MA,1060,25442.0,51873.0,70144.0,731
1343,Marcelo Gao,47,72,1972,11,Male,Keller,TX,76248,0.0,3.0,5.0,750
1344,Braden Labelle,44,67,1975,7,Male,Saint Johnsbury,VT,5819,18069.0,36843.0,52248.0,772
1345,Maison Davis,26,66,1993,9,Male,Port Saint Lucie,FL,34986,18946.0,38634.0,42099.0,800
1346,Drew Green,29,70,1990,12,Male,Thomasville,NC,27360,16642.0,33933.0,5329.0,698
1347,Ryan Cruz,27,62,1992,7,Male,Fishers,IN,46038,31270.0,63760.0,151177.0,716
1348,Neil Moore,53,66,1967,1,Male,Elk Grove,CA,95624,25949.0,52904.0,144534.0,680
1349,Jayde Faraday,18,70,2002,1,Female,New Baltimore,MI,48051,23297.0,47501.0,81625.0,735
1350,Sophia Hill,59,66,1960,9,Female,Raceland,LA,70394,20521.0,41845.0,90940.0,673
1351,Amayah Bell,56,63,1963,6,Female,Temple City,CA,91780,22008.0,44875.0,125909.0,510
